stage,planes,sats_per_plane,total_satellites,phase_factor,inclination_deg,raan0_deg,u0_deg,c_min,min_margin,single_coverage_time_rate,strict_double_time_rate,max_uncovered_gap_s,worst_time_s,mean_critical_points,max_critical_points,evaluated_time_steps,stopped_early,backend
screen,41,1,41,17,61.80368771936046,4.1780805151637015,243.3335118368268,0,-0.07844006232849987,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,17,65.97273563965541,6.069533089857276,353.30932550132275,0,-0.05738661892232222,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,17,81.40095009832778,2.947267256677151,63.11674173921347,0,-0.1077976855524233,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,17,70.79381283586724,7.570786933164771,184.9163255095482,0,-0.07760418095146782,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,17,55.16045631444875,1.9768751748814817,119.0097377076745,0,-0.07766177869355106,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,18,65.57854384733778,6.25941091012664,193.69655583053827,0,-0.07189103615143166,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,18,87.44880812942783,4.179115602519454,4.730160087347031,0,-0.05492189232443312,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,18,75.70502811031781,7.885654761296948,325.8476072922349,0,-0.05595710787327901,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,18,58.540495693859825,1.451022348752836,153.75794425606728,0,-0.0473420130008273,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,41,1,41,18,48.74690143890665,6.904512909127445,88.25543191283941,0,-0.04405557500149526,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,18,73.13290477166066,0.2370113715892885,253.31214375793934,0,-0.05169417107327956,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,18,82.15919330074396,5.310960083109577,113.60807117074728,0,-0.09625040043200317,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,18,62.47888096960972,2.9324136002034678,306.79217018187046,0,-0.052744956667575504,0.0,0.0,0.0,0.0,57.0,57,1,True,scipy-cKDTree
screen,41,1,41,19,89.69273706786473,2.6185898137528723,346.6378955170512,0,-0.15691602478788536,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,19,61.75813328465567,5.463636547508764,139.18105155229568,0,-0.0936918747272939,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,19,48.666361643828225,1.3529658571975989,198.12735725194216,0,-0.12967609725163132,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,19,76.80384348419321,8.381952391710223,34.306868836283684,0,-0.1062444050409228,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,19,70.94309708305128,0.890025519198034,99.02285657823086,0,-0.1250381730360126,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,19,54.527256486590545,6.958609483227498,296.6098405793309,0,-0.056675192730466506,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,19,67.57830295989334,3.9390035400666843,85.73153793811798,0,-0.05668684119063627,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,19,83.87241895100664,5.549323140847974,236.866965405643,0,-0.2049779328144361,0.0,0.0,0.0,0.0,41.0,41,1,True,scipy-cKDTree
screen,41,1,41,20,74.23584443111014,1.3485356820065801,124.12162877619267,0,-0.18604849488494613,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,20,53.64843054935228,8.754714082290487,339.24343954771757,0,-0.6972934912381438,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,20,61.22296753798743,2.9578605185194715,33.72319735586643,0,-0.5621536858410094,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,20,87.4670281387274,4.881469581912204,267.9228098317981,0,-0.1398391767905519,0.0,0.0,0.0,0.0,54.0,54,1,True,scipy-cKDTree
screen,41,1,41,20,80.13096903698849,3.841715296957551,286.6906497627497,0,-0.18500262888675556,0.0,0.0,0.0,0.0,54.0,54,1,True,scipy-cKDTree
screen,41,1,41,20,68.88364060174825,5.777131444433841,138.69530450552702,0,-0.3543135519191347,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,20,51.592248103549366,0.04879144270245622,186.18962444365025,0,-0.7449207353947612,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,20,76.6166405293591,7.443196253805627,63.413352482020855,0,-0.18557428134493748,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,21,67.12529918576124,0.07124836034164196,91.85013815760612,0,-0.22224053141469402,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,21,83.95521694712806,4.858639346571958,193.42158883810043,0,-0.15489522095618424,0.0,0.0,0.0,0.0,49.0,49,1,True,scipy-cKDTree
screen,41,1,41,21,77.60379854976422,2.3177179239872028,23.460745476186275,0,-0.09838411083053678,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,21,52.719242193568824,7.002413538171025,304.3952788040042,0,-0.09628402887396192,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,21,57.14241918834737,3.333956358454577,227.14446734637022,0,-0.11265378804090198,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,21,73.82919402955956,8.182371132439231,148.17258026450872,0,-0.0993092967235224,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,21,88.21478426571588,1.1217854281024235,338.1607273221016,0,-0.18196477059383032,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,41,1,41,21,63.5142645612505,6.004298013157961,79.64997634291649,0,-0.17776052072257786,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,22,57.18431807401302,3.575813533147661,23.439718633890152,0,-0.06350841188845768,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,22,81.08065402287762,8.104156159409664,181.08416497707367,0,-0.10135006412198433,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,22,74.31373290251214,0.9809143059864277,163.80065985023975,0,-0.07372323060619146,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,22,64.59928500303636,5.234797556044126,320.74206970632076,0,-0.0660734871184302,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,22,62.54435827427789,1.3500155744756142,249.83551774173975,0,-0.04271433710017858,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,22,76.0502187664998,5.602826987643068,47.50155318528414,0,-0.16315356170427486,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,22,89.40959230022769,2.8645032162709936,300.1971482858062,0,-0.20075894156415464,0.0,0.0,0.0,0.0,33.0,33,1,True,scipy-cKDTree
screen,41,1,41,22,48.53441774616395,7.391774005642752,97.16014187783003,0,-0.061444555553626934,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,23,48.46588334127304,3.9649699891849264,299.25925858318806,0,-0.03421274112281891,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,23,89.18756419052269,8.534862183761307,80.33557746559381,0,-0.0821357517160114,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,23,78.85051788819628,1.2259425468197684,212.36770514398813,0,-0.09845856301299771,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,41,1,41,23,59.10654677833489,5.794527622439513,172.85076297819614,0,-0.06450748317415778,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,23,68.16881846945566,0.718840389716916,38.319879323244095,0,-0.07554589794682331,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,23,69.80924782278768,5.478447975545395,347.08666261285543,0,-0.07741491448156024,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,23,79.96296764038561,2.360544559068796,125.10020222514868,0,-0.10452079240059253,0.0,0.0,0.0,0.0,22.0,22,1,True,scipy-cKDTree
screen,41,1,41,23,57.669478265697975,7.120988176363271,254.67997178435326,0,-0.046492155099005394,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,24,73.36691865218361,4.187996658246692,64.86622128635645,0,-0.08034312403039567,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,24,52.70343931381462,8.356569413004852,270.1549941301346,0,-0.15070970346414414,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,24,59.49993793010862,0.4913817464215,117.4029241874814,0,-0.1488871398364544,0.0,0.0,0.0,0.0,49.0,49,1,True,scipy-cKDTree
screen,41,1,41,24,80.85342035654597,4.6616963996756375,266.1338974535465,0,-0.12630066489409963,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,24,89.96911098597994,2.1244445007021837,358.976181037724,0,-0.11227099999757983,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,24,68.65648266540907,6.183693588870328,24.57162693142891,0,-0.16130291460578872,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,24,54.028467914623754,2.5286775636600285,182.95316074043512,0,-0.14673200787595597,0.0,0.0,0.0,0.0,64.0,64,1,True,scipy-cKDTree
screen,41,1,41,24,74.73264285602367,6.585381137343442,152.0790410041809,0,-0.14259348600526267,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,25,85.6854437291721,1.7627884393058173,278.7049816176295,0,-0.08091518075057413,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,25,66.17828746473694,5.3799154409548136,17.626226395368576,0,-0.07250053881996821,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,25,58.25525211804592,3.8097568174324388,211.90017700195312,0,-0.07645019449815238,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,25,77.70175767490133,6.6085112322031,129.50237777084112,0,-0.07591387893575141,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,25,71.55356003516015,2.958019022352812,56.88465893268585,0,-0.07808829350140178,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,41,1,41,25,49.429053722097976,8.557776507989663,318.9329656586051,0,-0.06483601678708029,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,25,62.6270043073536,0.3526822404890526,170.04897873848677,0,-0.11438143956904212,0.0,0.0,0.0,0.0,46.0,46,1,True,scipy-cKDTree
screen,41,1,41,25,84.6499708248984,5.692494159064642,250.77411755919456,0,-0.0792802076024337,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,26,78.7210700619193,7.598412565705253,325.138670951128,0,-0.06548866474159587,0.0,0.0,0.0,0.0,33.0,33,1,True,scipy-cKDTree
screen,41,1,41,26,61.774568627872874,3.6339519345542284,121.47994257509708,0,-0.0569715110035659,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,26,55.45864290830801,6.000104240346246,235.808609649539,0,-0.061391519677827855,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,26,80.21360822069849,0.9118226134195561,32.303457856178284,0,-0.13363070969754265,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,26,89.41352906023022,5.189180368693864,146.34932588785887,0,-0.15188419225876393,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,26,51.85407044749895,1.2070255317702527,305.53585935384035,0,-0.07510605156885797,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,26,66.27250246344462,7.826232636665426,56.997092105448246,0,-0.11622455818256838,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,26,70.08989725428006,2.755627421344199,216.38154711574316,0,-0.05791263420446602,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,61.99556306381234,1.9468821330768307,43.83819915354252,0,-0.33484394214556545,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,85.6085630819521,6.657432099667991,238.7846154347062,0,-0.2220289572902746,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,27,74.47794837994574,4.1374152335451875,101.59390915185213,0,-0.4102491859713371,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,52.320638713196686,4.475205767808891,358.41493986546993,0,-0.21626087295735985,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,57.09080499984984,2.44811362155327,192.20001362264156,0,-0.27208920254009716,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,69.66725226812973,6.507459612699544,87.61099565774202,0,-0.3809226052848722,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,27,80.6000579079597,0.24056497961282733,314.6424860134721,0,-0.3135202471223877,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,27,66.882389914047,8.706701486030731,148.17816831171513,0,-0.29053463933583434,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,28,68.20993679831072,0.9503400916369951,11.84109851717949,0,-0.0673803270341422,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,28,81.14293011976454,4.7087783757142905,307.1830075979233,0,-0.11659657227805675,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,28,70.61740316567419,2.3704429979367956,112.39635843783617,0,-0.09491194057523478,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,28,57.5828936538616,7.404353835778993,222.13426385074854,0,-0.05203579301081618,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,28,49.80888939870271,3.8623936728733343,325.88186480104923,0,-0.04022393112637723,0.0,0.0,0.0,0.0,54.0,54,1,True,scipy-cKDTree
screen,41,1,41,28,78.42628810587219,7.764444623778506,75.45181296765804,0,-0.050847639517269894,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,28,88.91202086441494,1.5849136597499616,225.32000731676817,0,-0.17044337965474432,0.0,0.0,0.0,0.0,49.0,49,1,True,scipy-cKDTree
screen,41,1,41,28,60.39582118714516,6.475212092443211,160.49479600042105,0,-0.09500683978399171,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,29,71.49967379210028,7.874749970690507,316.901895403862,0,-0.09938744888003959,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,29,52.50940901186595,1.0668036759626576,13.548743650317192,0,-0.06913214125189715,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,29,68.40433917173496,4.442863070019862,212.08259403705597,0,-0.06052962246164406,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,29,87.0718925657319,4.219474580774947,177.40840069949627,0,-0.09050956555404843,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,29,81.64457723774284,5.857571105404598,58.688682205975056,0,-0.11245498672596177,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,41,1,41,29,63.30227197189798,2.7538229897618294,271.77809368819,0,-0.06032400854134201,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,29,57.61179321737406,7.094601528128473,132.46072757989168,0,-0.0718128241815792,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,29,76.92730612576048,1.7949317541064287,257.0470906421542,0,-0.07889151885749479,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,30,54.1445079721095,1.7086785686452215,21.84406042098999,0,-0.14339299137909234,0.0,0.0,0.0,0.0,68.0,68,1,True,scipy-cKDTree
screen,41,1,41,30,89.74025138858337,8.231391208927807,328.50247487425804,0,-0.10952305348342439,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,30,74.41550874961567,4.181671436966919,90.73820695281029,0,-0.10593952349600633,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,30,59.250404393037876,5.754642790047134,234.25583124160767,0,-0.1282469453457743,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,30,68.32492170520631,3.2162064668245436,299.4644542783499,0,-0.2249307664719593,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,30,75.55729828217717,4.524466654331219,71.55011214315891,0,-0.1881619152313352,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,30,80.68346325320323,0.7544664139064348,219.3592695146799,0,-0.10975065872726053,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,30,52.97991051614092,6.991034094698546,177.0980878919363,0,-0.1225752321832978,0.0,0.0,0.0,0.0,51.0,51,1,True,scipy-cKDTree
screen,41,1,41,31,65.32404947335036,1.9233722684950365,218.14772006124258,0,-0.10398826590108079,0.0,0.0,0.0,0.0,41.0,41,1,True,scipy-cKDTree
screen,41,1,41,31,78.45386632225986,5.890722333839754,1.6170354187488556,0,-0.10096561861853659,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,31,82.85298095358725,4.107824416785705,320.88151205331087,0,-0.15417843042450896,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,31,50.53670853132962,7.834178656339646,177.40983568131924,0,-0.03083936131177123,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,41,1,41,31,57.850804039097284,2.9370312765240674,58.75154212117195,0,-0.06172143363373783,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,31,85.90620052694916,6.792968430715364,252.7826988324523,0,-0.07185781791785673,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,31,71.4846791761953,0.9076940068384497,122.04305492341518,0,-0.11402838343172661,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,31,61.88534728898789,4.728160058943237,288.0150317028165,0,-0.026484092193913233,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,32,61.368393773525966,8.526054749765049,341.0836089402437,0,-0.05040063611973167,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,32,81.52513250374795,2.638202060650035,61.752703338861465,0,-0.05926874613629862,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,32,69.92065859909286,6.467620770378812,240.61176672577858,0,-0.08655585376639174,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,32,48.46581136488775,0.30638477787738894,161.01471908390522,0,-0.1614675859573792,0.0,0.0,0.0,0.0,22.0,22,1,True,scipy-cKDTree
screen,41,1,41,32,54.46778073545518,5.415605192140836,2.4914630502462387,0,-0.07913100848220656,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,32,74.62396965896632,1.4270145009930542,304.6306711435318,0,-0.09884491212286328,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,32,87.20360331408361,7.472948461044126,124.21090543270111,0,-0.05713287771020059,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,32,65.74851337241154,3.7598889339260944,181.7041488736868,0,-0.12310434595350894,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,33,83.83860560610682,4.787088608051219,273.4471471980214,0,-0.1109255445511651,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,33,56.88257406665929,2.662055501487197,15.31211905181408,0,-0.07792371687735067,0.0,0.0,0.0,0.0,38.0,38,1,True,scipy-cKDTree
screen,41,1,41,33,66.46984143469172,7.232399427490991,187.14108377695084,0,-0.1136994539909747,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,33,70.35707185511257,0.7140728122577435,109.00107812136412,0,-0.06806807019906425,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,33,75.37420533373106,8.55565160967228,56.98750991374254,0,-0.1311440699461488,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,33,60.80475819332304,2.177602694165416,315.1247703284025,0,-0.11188416699847081,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,33,51.196241538897894,5.496036945501479,157.35830157995224,0,-0.09251377322353926,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,33,88.87443251289457,3.5051163831135126,235.49607764929533,0,-0.12709783580267586,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,34,78.91733081917536,0.9701840797575509,233.6517820134759,0,-0.07145899212202067,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,34,67.03833112553679,8.317065127193928,43.30000050365925,0,-0.08162106430903016,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,34,58.50188504548645,3.036919945805538,321.2559524551034,0,-0.05761058482215198,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,34,88.19375110196393,6.268014046477109,130.2503127604723,0,-0.11433845518086638,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,34,82.5689362489522,3.454807079965022,82.96441219747066,0,-0.08889553178067178,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,34,52.836186289932606,4.7522906831851826,182.9151927307248,0,-0.078905843418408,0.0,0.0,0.0,0.0,30.0,30,1,True,scipy-cKDTree
screen,41,1,41,34,62.154130523334636,1.1136882970245874,169.68888245522976,0,-0.0693497078291686,0.0,0.0,0.0,0.0,44.0,44,1,True,scipy-cKDTree
screen,41,1,41,34,73.9922268111525,7.075739334814433,270.39239812642336,0,-0.08390953242539889,0.0,0.0,0.0,0.0,22.0,22,1,True,scipy-cKDTree
screen,41,1,41,35,74.31122901433463,2.694314625568506,249.8065958172083,0,-0.09335247394620405,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,35,65.80928423411835,8.732160637836632,173.62106926739216,0,-0.09111444376984079,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,35,57.529499481616455,0.6222799411270677,280.4445172101259,0,-0.07525819264660571,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,35,79.99013021249671,5.564742653471668,19.294624105095863,0,-0.09346990102680597,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,35,85.14007111191805,1.6321273584191394,103.1541420891881,0,-0.08530609397358724,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,35,52.29211563261568,5.472699371961559,185.00710655003786,0,-0.06965539804471799,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,35,60.56761028297844,3.9524801847774813,89.40728712826967,0,-0.092111422693258,0.0,0.0,0.0,0.0,22.0,22,1,True,scipy-cKDTree
screen,41,1,41,35,79.45751382295907,6.693381550835401,344.8896564915776,0,-0.09433311795494359,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,36,60.375073529721526,8.052924323554446,284.64892141520977,0,-0.15643152570920937,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,36,88.28122516391636,1.1788264053260409,128.15887738019228,0,-0.17225413972776238,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,36,73.56345261012791,5.319693380194467,238.93986504524946,0,-0.08193813284275708,0.0,0.0,0.0,0.0,12.0,12,1,True,scipy-cKDTree
screen,41,1,41,36,54.725872303433896,2.8658460871112057,79.63957875967026,0,-0.08106104467662445,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,36,53.487119512550045,5.627514284740134,142.4238784611225,0,-0.15028064512077477,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,36,74.92155331515934,3.7221967910484572,343.2081803306937,0,-0.16916427585591098,0.0,0.0,0.0,0.0,33.0,33,1,True,scipy-cKDTree
screen,41,1,41,36,81.68882835811614,7.33168394554679,9.514592327177525,0,-0.12215044508010331,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,36,66.76728597523682,1.0061147799942551,213.114370778203,0,-0.14667844608559233,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,37,68.63397046433337,6.709184128700233,252.01214645057917,0,-0.09284034741912706,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,37,79.1944576257595,3.490824371394588,114.8590038344264,0,-0.05376907971849476,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,37,88.85275554746408,5.2747116228792725,325.0542765855789,0,-0.05738426959763465,0.0,0.0,0.0,0.0,36.0,36,1,True,scipy-cKDTree
screen,41,1,41,37,57.84207001431819,2.1805593226014115,8.076571896672249,0,-0.1149639094629864,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,37,53.16203778141772,5.626723916247124,147.8169585764408,0,-0.07721899355328044,0.0,0.0,0.0,0.0,52.0,52,1,True,scipy-cKDTree
screen,41,1,41,37,84.1925327636747,0.08012912985755177,196.2012579292059,0,-0.07635701004612183,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,37,73.40078447019013,8.723876790665999,85.86080599576235,0,-0.06469959253950752,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
screen,41,1,41,37,62.82016404331309,3.0187925142122483,314.4198566302657,0,-0.06497015724041721,0.0,0.0,0.0,0.0,20.0,20,1,True,scipy-cKDTree
screen,41,1,41,38,58.0869642476902,0.5757887298014106,73.86239860206842,0,-0.28429989117489973,0.0,0.0,0.0,0.0,28.0,28,1,True,scipy-cKDTree
