S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1440,18,80,1,51.0,2.25,0.909353,0.809304,0,2700.0,2.8891
1440,18,80,3,49.0,0.0,0.924762,0.771003,0,3600.0,2.7389
1440,18,80,3,49.0,2.25,0.925793,0.769819,0,3600.0,2.7415
1440,18,80,3,50.0,0.0,0.929374,0.803718,0,2700.0,2.8243
1440,18,80,3,50.0,2.25,0.929428,0.804009,0,2700.0,2.8217
1440,18,80,3,51.0,0.0,0.91,0.811068,0,2700.0,2.8913
1440,18,80,3,51.0,2.25,0.909953,0.811191,0,2700.0,2.8893
1440,18,80,4,49.0,0.0,0.92538,0.769689,0,3600.0,2.741
1440,18,80,4,49.0,2.25,0.925479,0.770022,0,3600.0,2.7428
1440,18,80,4,50.0,0.0,0.929531,0.803615,0,2700.0,2.8221
1440,18,80,4,50.0,2.25,0.929775,0.804013,0,2700.0,2.8236
1440,18,80,4,51.0,0.0,0.90901,0.809784,0,2700.0,2.8885
1440,18,80,4,51.0,2.25,0.909337,0.809984,0,2700.0,2.8917
1440,18,80,6,49.0,0.0,0.924631,0.76709,0,2700.0,2.7399
1440,18,80,6,49.0,2.25,0.925619,0.769129,0,2700.0,2.7383
1440,18,80,6,50.0,0.0,0.92873,0.801815,0,2700.0,2.8195
1440,18,80,6,50.0,2.25,0.930482,0.803991,0,2700.0,2.8247
1440,18,80,6,51.0,0.0,0.910449,0.812068,0,2700.0,2.8952
1440,18,80,6,51.0,2.25,0.909281,0.809057,0,2700.0,2.8908
1440,18,80,9,49.0,0.0,0.925389,0.767491,0,2700.0,2.7367
1440,18,80,9,49.0,2.25,0.925751,0.767499,0,2700.0,2.738
1440,18,80,9,50.0,0.0,0.929814,0.802174,0,2700.0,2.8255
1440,18,80,9,50.0,2.25,0.929757,0.801745,0,2700.0,2.8253
1440,18,80,9,51.0,0.0,0.908626,0.81087,0,2700.0,2.8904
1440,18,80,9,51.0,2.25,0.908321,0.810579,0,2700.0,2.8897
1440,18,80,12,49.0,0.0,0.925874,0.760668,0,1800.0,2.7396
1440,18,80,12,49.0,2.25,0.927616,0.762304,0,1800.0,2.7407
1440,18,80,12,50.0,0.0,0.930075,0.799304,0,2700.0,2.8207
1440,18,80,12,50.0,2.25,0.930791,0.800934,0,2700.0,2.8253
1440,18,80,12,51.0,0.0,0.910693,0.813265,0,2700.0,2.8926
1440,18,80,12,51.0,2.25,0.909259,0.810055,0,2700.0,2.8879
1440,18,80,15,49.0,0.0,0.927361,0.758886,0,1800.0,2.7387
1440,18,80,15,49.0,2.25,0.927714,0.759363,0,2700.0,2.7396
1440,18,80,15,50.0,0.0,0.929819,0.798344,0,2700.0,2.8215
1440,18,80,15,50.0,2.25,0.92971,0.800166,0,2700.0,2.8227
1440,18,80,15,51.0,0.0,0.910287,0.812659,0,2700.0,2.8924
1440,18,80,15,51.0,2.25,0.909443,0.8131,0,2700.0,2.8935
1440,18,80,17,49.0,0.0,0.927444,0.762597,0,2700.0,2.7422
1440,18,80,17,49.0,2.25,0.927433,0.762612,0,2700.0,2.7417
1440,18,80,17,50.0,0.0,0.929878,0.797376,0,2700.0,2.8226
1440,18,80,17,50.0,2.25,0.930636,0.798018,0,2700.0,2.823
1440,18,80,17,51.0,0.0,0.910177,0.809702,0,2700.0,2.8895
1440,18,80,17,51.0,2.25,0.909369,0.809996,0,2700.0,2.8928
1440,20,72,0,49.0,0.0,0.939321,0.78183,0,2700.0,2.739
1440,20,72,0,49.0,2.5,0.939607,0.78127,0,2700.0,2.7434
1440,20,72,0,50.0,0.0,0.937426,0.831323,0,1800.0,2.8195
1440,20,72,0,50.0,2.5,0.938167,0.830789,0,1800.0,2.829
1440,20,72,0,51.0,0.0,0.942723,0.806237,0,1800.0,2.8922
1440,20,72,0,51.0,2.5,0.94334,0.804935,0,1800.0,2.8923
1440,20,72,1,49.0,0.0,0.94127,0.777933,0,2700.0,2.7395
1440,20,72,1,49.0,2.5,0.941218,0.779247,0,2700.0,2.7406
1440,20,72,1,50.0,0.0,0.936387,0.828098,0,1800.0,2.8229
1440,20,72,1,50.0,2.5,0.935859,0.828395,0,1800.0,2.8219
1440,20,72,1,51.0,0.0,0.942202,0.806314,0,1800.0,2.8891
1440,20,72,1,51.0,2.5,0.942587,0.806075,0,1800.0,2.8896
1440,20,72,3,49.0,0.0,0.941325,0.773682,0,3600.0,2.7382
1440,20,72,3,49.0,2.5,0.942102,0.776062,0,3600.0,2.7443
1440,20,72,3,50.0,0.0,0.937711,0.826892,0,1800.0,2.8209
1440,20,72,3,50.0,2.5,0.937811,0.829009,0,1800.0,2.8262
1440,20,72,3,51.0,0.0,0.943052,0.803639,0,1800.0,2.8917
1440,20,72,3,51.0,2.5,0.942566,0.806579,0,1800.0,2.8915
1440,20,72,5,49.0,0.0,0.94316,0.771317,0,3600.0,2.7415
1440,20,72,5,49.0,2.5,0.943454,0.770781,0,3600.0,2.7405
1440,20,72,5,50.0,0.0,0.937834,0.82444,0,1800.0,2.8236
1440,20,72,5,50.0,2.5,0.937846,0.82419,0,1800.0,2.8243
1440,20,72,5,51.0,0.0,0.94335,0.802576,0,1800.0,2.892
1440,20,72,5,51.0,2.5,0.94345,0.803163,0,1800.0,2.8919
1440,20,72,7,49.0,0.0,0.94361,0.776259,0,1800.0,2.7423
1440,20,72,7,49.0,2.5,0.943744,0.776041,0,1800.0,2.7402
1440,20,72,7,50.0,0.0,0.936722,0.826323,0,1800.0,2.8238
1440,20,72,7,50.0,2.5,0.936459,0.827148,0,1800.0,2.8235
1440,20,72,7,51.0,0.0,0.942904,0.807331,0,1800.0,2.8915
1440,20,72,7,51.0,2.5,0.94348,0.807613,0,1800.0,2.8903
1440,20,72,10,49.0,0.0,0.94134,0.775876,0,1800.0,2.7399
1440,20,72,10,49.0,2.5,0.941608,0.776018,0,1800.0,2.7425
1440,20,72,10,50.0,0.0,0.936449,0.824514,0,1800.0,2.8238
1440,20,72,10,50.0,2.5,0.936783,0.823666,0,1800.0,2.8247
1440,20,72,10,51.0,0.0,0.943741,0.803242,0,1800.0,2.8935
1440,20,72,10,51.0,2.5,0.94397,0.801849,0,1800.0,2.891
1440,20,72,13,49.0,0.0,0.940067,0.78065,0,1800.0,2.7389
1440,20,72,13,49.0,2.5,0.940185,0.781202,0,1800.0,2.7436
1440,20,72,13,50.0,0.0,0.937783,0.827824,0,1800.0,2.8217
1440,20,72,13,50.0,2.5,0.938354,0.828095,0,1800.0,2.8254
1440,20,72,13,51.0,0.0,0.943873,0.80421,0,1800.0,2.8911
1440,20,72,13,51.0,2.5,0.94244,0.803732,0,1800.0,2.8921
1440,20,72,17,49.0,0.0,0.936685,0.785141,0,2700.0,2.7426
1440,20,72,17,49.0,2.5,0.939694,0.779606,0,2700.0,2.7399
1440,20,72,17,50.0,0.0,0.93681,0.832467,0,1800.0,2.8217
1440,20,72,17,50.0,2.5,0.935787,0.82336,0,1800.0,2.8257
1440,20,72,17,51.0,0.0,0.943299,0.806879,0,1800.0,2.8897
1440,20,72,17,51.0,2.5,0.94262,0.799574,0,1800.0,2.8922
1440,20,72,19,49.0,0.0,0.939201,0.782455,0,2700.0,2.7403
1440,20,72,19,49.0,2.5,0.939057,0.779296,0,2700.0,2.7408
1440,20,72,19,50.0,0.0,0.935841,0.829671,0,1800.0,2.8273
1440,20,72,19,50.0,2.5,0.936204,0.830542,0,1800.0,2.8234
1440,20,72,19,51.0,0.0,0.943079,0.807169,0,1800.0,2.8943
1440,20,72,19,51.0,2.5,0.942554,0.806859,0,1800.0,2.8895
1440,24,60,0,49.0,0.0,0.962733,0.822657,0,2700.0,2.7385
1440,24,60,0,49.0,3.0,0.962364,0.822658,0,2700.0,2.7401
1440,24,60,0,50.0,0.0,0.973059,0.853098,0,1800.0,2.8241
1440,24,60,0,50.0,3.0,0.972851,0.853463,0,1800.0,2.8243
1440,24,60,0,51.0,0.0,0.983662,0.830644,0,900.0,2.8919
1440,24,60,0,51.0,3.0,0.983261,0.831446,0,900.0,2.8911
1440,24,60,1,49.0,0.0,0.961847,0.824492,0,2700.0,2.7388
1440,24,60,1,49.0,3.0,0.962014,0.824832,0,2700.0,2.7406
1440,24,60,1,50.0,0.0,0.974589,0.854991,0,900.0,2.8247
1440,24,60,1,50.0,3.0,0.97419,0.854448,0,900.0,2.8206
1440,24,60,1,51.0,0.0,0.983572,0.832906,0,900.0,2.8901
1440,24,60,1,51.0,3.0,0.983679,0.833183,0,900.0,2.8918
1440,24,60,4,49.0,0.0,0.958559,0.831922,0,6300.0,2.7407
1440,24,60,4,49.0,3.0,0.958145,0.830102,0,6300.0,2.739
1440,24,60,4,50.0,0.0,0.973905,0.857467,0,1800.0,2.8238
1440,24,60,4,50.0,3.0,0.973957,0.856605,0,1800.0,2.822
1440,24,60,4,51.0,0.0,0.984717,0.830306,0,900.0,2.8894
1440,24,60,4,51.0,3.0,0.984163,0.831121,0,1800.0,2.8917
1440,24,60,6,49.0,0.0,0.956331,0.834723,0,14400.0,2.7414
1440,24,60,6,49.0,3.0,0.956581,0.832448,0,14400.0,2.7372
1440,24,60,6,50.0,0.0,0.973609,0.856399,0,1800.0,2.8234
1440,24,60,6,50.0,3.0,0.973929,0.855865,0,1800.0,2.8205
1440,24,60,6,51.0,0.0,0.982971,0.832918,0,1800.0,2.8921
1440,24,60,6,51.0,3.0,0.983073,0.82874,0,1800.0,2.8865
1440,24,60,8,49.0,0.0,0.951005,0.845597,0,39600.0,2.7423
1440,24,60,8,49.0,3.0,0.952742,0.845745,0,39600.0,2.7385
1440,24,60,8,50.0,0.0,0.972793,0.867539,0,1800.0,2.8264
1440,24,60,8,50.0,3.0,0.974223,0.866803,0,1800.0,2.8251
1440,24,60,8,51.0,0.0,0.982586,0.840397,0,1800.0,2.8954
1440,24,60,8,51.0,3.0,0.983095,0.842934,0,1800.0,2.8915
1440,24,60,12,49.0,0.0,0.953015,0.837393,0,8100.0,2.7431
1440,24,60,12,49.0,3.0,0.952846,0.830266,0,8100.0,2.7356
1440,24,60,12,50.0,0.0,0.974001,0.858006,0,1800.0,2.8238
1440,24,60,12,50.0,3.0,0.973519,0.853452,0,900.0,2.8246
1440,24,60,12,51.0,0.0,0.982785,0.826853,0,900.0,2.8864
1440,24,60,12,51.0,3.0,0.984245,0.832315,0,900.0,2.8966
1440,24,60,16,49.0,0.0,0.954126,0.835652,0,3600.0,2.7395
1440,24,60,16,49.0,3.0,0.954058,0.835696,0,4500.0,2.7402
1440,24,60,16,50.0,0.0,0.972903,0.857181,0,1800.0,2.8219
1440,24,60,16,50.0,3.0,0.973253,0.857999,0,1800.0,2.8239
1440,24,60,16,51.0,0.0,0.984941,0.829481,0,900.0,2.8915
1440,24,60,16,51.0,3.0,0.984689,0.829688,0,1800.0,2.8896
1440,24,60,20,49.0,0.0,0.958623,0.830199,0,2700.0,2.741
1440,24,60,20,49.0,3.0,0.958304,0.829693,0,2700.0,2.7398
1440,24,60,20,50.0,0.0,0.974237,0.860069,0,1800.0,2.8267
1440,24,60,20,50.0,3.0,0.974299,0.859988,0,1800.0,2.8248
1440,24,60,20,51.0,0.0,0.983979,0.831615,0,900.0,2.8938
1440,24,60,20,51.0,3.0,0.983218,0.832499,0,1800.0,2.8932
1440,24,60,23,49.0,0.0,0.961714,0.824327,0,1800.0,2.7381
1440,24,60,23,49.0,3.0,0.962015,0.825979,0,1800.0,2.7387
1440,24,60,23,50.0,0.0,0.974281,0.856312,0,900.0,2.824
1440,24,60,23,50.0,3.0,0.972226,0.855321,0,900.0,2.8202
1440,24,60,23,51.0,0.0,0.983784,0.831844,0,900.0,2.8869
1440,24,60,23,51.0,3.0,0.984172,0.835324,0,900.0,2.8956
1440,30,48,0,49.0,0.0,0.969287,0.87037,0,1800.0,2.7428
1440,30,48,0,49.0,3.75,0.970112,0.872357,0,1800.0,2.7433
1440,30,48,0,50.0,0.0,0.990218,0.897994,0,900.0,2.8247
1440,30,48,0,50.0,3.75,0.991575,0.899502,0,900.0,2.8218
1440,30,48,0,51.0,0.0,0.994666,0.903806,0,900.0,2.8883
1440,30,48,0,51.0,3.75,0.99538,0.900225,0,900.0,2.8918
1440,30,48,1,49.0,0.0,0.969067,0.87972,0,1800.0,2.7403
1440,30,48,1,49.0,3.75,0.969453,0.878595,0,1800.0,2.7402
1440,30,48,1,50.0,0.0,0.990888,0.903887,0,900.0,2.8232
1440,30,48,1,50.0,3.75,0.991204,0.903628,0,900.0,2.8228
1440,30,48,1,51.0,0.0,0.994527,0.900298,0,900.0,2.8895
1440,30,48,1,51.0,3.75,0.99458,0.900779,0,900.0,2.892
1440,30,48,5,49.0,0.0,0.978824,0.881711,0,1800.0,2.7426
1440,30,48,5,49.0,3.75,0.978621,0.882183,0,1800.0,2.7418
1440,30,48,5,50.0,0.0,0.99711,0.909162,0,900.0,2.823
1440,30,48,5,50.0,3.75,0.997061,0.909536,0,900.0,2.8223
1440,30,48,5,51.0,0.0,0.995763,0.906578,0,900.0,2.8911
1440,30,48,5,51.0,3.75,0.995766,0.906719,0,900.0,2.8895
1440,30,48,7,49.0,0.0,0.981812,0.887066,0,1800.0,2.7399
1440,30,48,7,49.0,3.75,0.981527,0.886825,0,1800.0,2.7405
1440,30,48,7,50.0,0.0,0.999024,0.911606,0,900.0,2.8232
1440,30,48,7,50.0,3.75,0.999024,0.911398,0,900.0,2.823
1440,30,48,7,51.0,0.0,0.996879,0.902337,0,900.0,2.8884
1440,30,48,7,51.0,3.75,0.996522,0.901517,0,900.0,2.8903
1440,30,48,10,49.0,0.0,0.986502,0.896434,0,900.0,2.7416
1440,30,48,10,49.0,3.75,0.986845,0.897571,0,900.0,2.7419
1440,30,48,10,50.0,0.0,0.996894,0.932956,0,900.0,2.824
1440,30,48,10,50.0,3.75,0.996943,0.931084,0,900.0,2.8206
1440,30,48,10,51.0,0.0,0.994516,0.923859,0,900.0,2.8892
1440,30,48,10,51.0,3.75,0.994318,0.923735,0,900.0,2.8902
1440,30,48,15,49.0,0.0,0.992418,0.882179,0,900.0,2.7424
1440,30,48,15,49.0,3.75,0.992652,0.882414,0,900.0,2.7437
1440,30,48,15,50.0,0.0,0.996195,0.925671,0,900.0,2.8238
1440,30,48,15,50.0,3.75,0.99619,0.925391,0,900.0,2.8227
1440,30,48,15,51.0,0.0,0.995842,0.92149,0,900.0,2.8902
1440,30,48,15,51.0,3.75,0.995737,0.920634,0,900.0,2.8899
1440,30,48,20,49.0,0.0,0.985232,0.884123,0,1800.0,2.7436
1440,30,48,20,49.0,3.75,0.985098,0.883583,0,1800.0,2.7408
1440,30,48,20,50.0,0.0,0.995535,0.922793,0,900.0,2.8263
1440,30,48,20,50.0,3.75,0.995376,0.919277,0,900.0,2.819
1440,30,48,20,51.0,0.0,0.995943,0.914348,0,900.0,2.8933
1440,30,48,20,51.0,3.75,0.99528,0.912,0,900.0,2.8873
1440,30,48,25,49.0,0.0,0.977129,0.880793,0,2700.0,2.7423
1440,30,48,25,49.0,3.75,0.977261,0.880377,0,2700.0,2.7413
1440,30,48,25,50.0,0.0,0.993763,0.913204,0,900.0,2.8226
1440,30,48,25,50.0,3.75,0.99386,0.912658,0,900.0,2.8221
1440,30,48,25,51.0,0.0,0.993611,0.904019,0,900.0,2.8892
1440,30,48,25,51.0,3.75,0.993553,0.904075,0,900.0,2.8901
1440,30,48,29,49.0,0.0,0.969743,0.873532,0,2700.0,2.7433
1440,30,48,29,49.0,3.75,0.969433,0.875338,0,2700.0,2.7465
1440,30,48,29,50.0,0.0,0.991277,0.904762,0,900.0,2.8148
1440,30,48,29,50.0,3.75,0.99136,0.904272,0,900.0,2.8178
1440,30,48,29,51.0,0.0,0.993735,0.902081,0,900.0,2.8867
1440,30,48,29,51.0,3.75,0.993786,0.900212,0,900.0,2.8852
1440,32,45,0,49.0,0.0,0.977809,0.889506,0,2700.0,2.7447
1440,32,45,0,49.0,4.0,0.977635,0.888567,0,2700.0,2.744
1440,32,45,0,50.0,0.0,0.996727,0.915017,0,900.0,2.824
1440,32,45,0,50.0,4.0,0.996653,0.913002,0,900.0,2.824
1440,32,45,0,51.0,0.0,0.993089,0.910218,0,900.0,2.8877
1440,32,45,0,51.0,4.0,0.99333,0.909714,0,900.0,2.8923
1440,32,45,1,49.0,0.0,0.971488,0.879737,0,2700.0,2.7421
1440,32,45,1,49.0,4.0,0.971354,0.879998,0,2700.0,2.7403
1440,32,45,1,50.0,0.0,0.996863,0.906799,0,900.0,2.8216
1440,32,45,1,50.0,4.0,0.996816,0.907281,0,900.0,2.8218
1440,32,45,1,51.0,0.0,0.999899,0.909214,0,900.0,2.8917
1440,32,45,1,51.0,4.0,0.999949,0.909682,0,900.0,2.8891
1440,32,45,5,49.0,0.0,0.967204,0.887048,0,3600.0,2.7397
1440,32,45,5,49.0,4.0,0.967306,0.887005,0,3600.0,2.7407
1440,32,45,5,50.0,0.0,0.990473,0.903552,0,1800.0,2.8235
1440,32,45,5,50.0,4.0,0.990407,0.902377,0,1800.0,2.8223
1440,32,45,5,51.0,0.0,0.995565,0.902504,0,900.0,2.8924
1440,32,45,5,51.0,4.0,0.995565,0.901981,0,900.0,2.8884
1440,32,45,8,49.0,0.0,0.970075,0.895475,0,3600.0,2.7406
1440,32,45,8,49.0,4.0,0.970337,0.895422,0,3600.0,2.7426
1440,32,45,8,50.0,0.0,0.9916,0.916352,0,1800.0,2.8234
1440,32,45,8,50.0,4.0,0.991863,0.916419,0,1800.0,2.8227
1440,32,45,8,51.0,0.0,0.996787,0.910459,0,900.0,2.8926
1440,32,45,8,51.0,4.0,0.996533,0.912435,0,900.0,2.89
1440,32,45,11,49.0,0.0,0.979379,0.907294,0,3600.0,2.7354
1440,32,45,11,49.0,4.0,0.980236,0.905969,0,3600.0,2.7439
1440,32,45,11,50.0,0.0,0.997535,0.935516,0,900.0,2.8198
1440,32,45,11,50.0,4.0,0.99774,0.934554,0,900.0,2.8257
1440,32,45,11,51.0,0.0,0.996559,0.926242,0,900.0,2.8929
1440,32,45,11,51.0,4.0,0.996867,0.925199,0,900.0,2.8899
1440,32,45,16,49.0,0.0,0.989342,0.907788,0,2700.0,2.7444
1440,32,45,16,49.0,4.0,0.988938,0.907782,0,2700.0,2.7442
1440,32,45,16,50.0,0.0,0.998619,0.944248,0,900.0,2.8242
1440,32,45,16,50.0,4.0,0.998771,0.943774,0,900.0,2.8237
1440,32,45,16,51.0,0.0,0.998716,0.933127,0,900.0,2.89
1440,32,45,16,51.0,4.0,0.998613,0.933061,0,900.0,2.8899
1440,32,45,21,49.0,0.0,0.99367,0.899099,0,1800.0,2.74
1440,32,45,21,49.0,4.0,0.994321,0.898883,0,900.0,2.7403
1440,32,45,21,50.0,0.0,0.999092,0.940145,0,900.0,2.8232
1440,32,45,21,50.0,4.0,0.999141,0.940547,0,900.0,2.8227
1440,32,45,21,51.0,0.0,0.998419,0.937667,0,900.0,2.8918
1440,32,45,21,51.0,4.0,0.99842,0.936918,0,900.0,2.889
1440,32,45,27,49.0,0.0,0.98367,0.896348,0,1800.0,2.7399
1440,32,45,27,49.0,4.0,0.983917,0.895579,0,1800.0,2.7395
1440,32,45,27,50.0,0.0,0.994799,0.934712,0,900.0,2.8241
1440,32,45,27,50.0,4.0,0.995207,0.933325,0,900.0,2.8215
1440,32,45,27,51.0,0.0,0.992709,0.928397,0,900.0,2.8907
1440,32,45,27,51.0,4.0,0.992523,0.928089,0,900.0,2.892
1440,32,45,31,49.0,0.0,0.974683,0.884743,0,2700.0,2.7418
1440,32,45,31,49.0,4.0,0.9756,0.883719,0,2700.0,2.7385
1440,32,45,31,50.0,0.0,0.99574,0.91718,0,900.0,2.8258
1440,32,45,31,50.0,4.0,0.996031,0.913972,0,900.0,2.8192
1440,32,45,31,51.0,0.0,0.998623,0.913685,0,900.0,2.8897
1440,32,45,31,51.0,4.0,0.998929,0.911828,0,900.0,2.8894
1440,36,40,0,49.0,0.0,0.988896,0.889111,0,2700.0,2.7356
1440,36,40,0,49.0,4.5,0.988915,0.890329,0,2700.0,2.7383
1440,36,40,0,50.0,0.0,0.998217,0.93338,0,900.0,2.8279
1440,36,40,0,50.0,4.5,0.998007,0.935007,0,900.0,2.8259
1440,36,40,0,51.0,0.0,0.997642,0.92671,0,900.0,2.8915
1440,36,40,0,51.0,4.5,0.998145,0.926734,0,900.0,2.8922
1440,36,40,1,49.0,0.0,0.983352,0.892338,0,4500.0,2.7489
1440,36,40,1,49.0,4.5,0.983328,0.884654,0,4500.0,2.7333
1440,36,40,1,50.0,0.0,0.996095,0.94288,0,1800.0,2.8307
1440,36,40,1,50.0,4.5,0.99122,0.919551,0,900.0,2.8119
1440,36,40,1,51.0,0.0,0.995982,0.947573,0,900.0,2.9151
1440,36,40,1,51.0,4.5,0.99071,0.911951,0,900.0,2.8688
1440,36,40,6,49.0,0.0,0.974486,0.860931,0,12600.0,2.7416
1440,36,40,6,49.0,4.5,0.975029,0.86039,0,12600.0,2.7389
1440,36,40,6,50.0,0.0,0.997083,0.889803,0,900.0,2.8217
1440,36,40,6,50.0,4.5,0.996514,0.890419,0,900.0,2.8249
1440,36,40,6,51.0,0.0,0.992536,0.899122,0,900.0,2.8905
1440,36,40,6,51.0,4.5,0.993238,0.897886,0,1800.0,2.8908
1440,36,40,9,49.0,0.0,0.958964,0.855191,0,86400.0,2.7504
1440,36,40,9,49.0,4.5,0.958691,0.842967,0,86400.0,2.7354
1440,36,40,9,50.0,0.0,0.991082,0.881917,0,86400.0,2.8441
1440,36,40,9,50.0,4.5,0.987345,0.866734,0,86400.0,2.8162
1440,36,40,9,51.0,0.0,0.994506,0.897072,0,1800.0,2.9086
1440,36,40,9,51.0,4.5,0.994228,0.887317,0,1800.0,2.8879
1440,36,40,12,49.0,0.0,0.956304,0.8447,0,15300.0,2.7388
1440,36,40,12,49.0,4.5,0.956347,0.84546,0,15300.0,2.7402
1440,36,40,12,50.0,0.0,0.978323,0.858725,0,7200.0,2.8224
1440,36,40,12,50.0,4.5,0.978581,0.860449,0,8100.0,2.8219
1440,36,40,12,51.0,0.0,0.989828,0.873665,0,2700.0,2.8924
1440,36,40,12,51.0,4.5,0.989894,0.874036,0,3600.0,2.8934
1440,36,40,18,49.0,0.0,0.977982,0.889764,0,4500.0,2.7381
1440,36,40,18,49.0,4.5,0.977331,0.88666,0,4500.0,2.7359
1440,36,40,18,50.0,0.0,0.998046,0.917001,0,900.0,2.827
1440,36,40,18,50.0,4.5,0.998594,0.913044,0,900.0,2.8268
1440,36,40,18,51.0,0.0,0.997457,0.908655,0,900.0,2.8922
1440,36,40,18,51.0,4.5,0.996919,0.907821,0,900.0,2.8915
1440,36,40,24,49.0,0.0,0.99017,0.910234,0,1800.0,2.74
1440,36,40,24,49.0,4.5,0.990015,0.911375,0,1800.0,2.7405
1440,36,40,24,50.0,0.0,0.99872,0.950661,0,900.0,2.8231
1440,36,40,24,50.0,4.5,0.998973,0.950256,0,900.0,2.8234
1440,36,40,24,51.0,0.0,0.997999,0.940839,0,900.0,2.8899
1440,36,40,24,51.0,4.5,0.998305,0.939896,0,900.0,2.8914
1440,36,40,30,49.0,0.0,0.991292,0.913904,0,3600.0,2.7398
1440,36,40,30,49.0,4.5,0.991596,0.913253,0,4500.0,2.7391
1440,36,40,30,50.0,0.0,0.999013,0.957703,0,900.0,2.821
1440,36,40,30,50.0,4.5,0.999163,0.957732,0,900.0,2.8232
1440,36,40,30,51.0,0.0,0.99921,0.954258,0,900.0,2.8929
1440,36,40,30,51.0,4.5,0.9989,0.953954,0,900.0,2.8929
1440,36,40,35,49.0,0.0,0.990782,0.89278,0,2700.0,2.7391
1440,36,40,35,49.0,4.5,0.990896,0.893109,0,2700.0,2.7404
1440,36,40,35,50.0,0.0,0.998339,0.938605,0,900.0,2.8232
1440,36,40,35,50.0,4.5,0.998692,0.937036,0,900.0,2.8217
1440,36,40,35,51.0,0.0,0.997153,0.934531,0,900.0,2.8902
1440,36,40,35,51.0,4.5,0.997257,0.935134,0,900.0,2.8883
1440,40,36,0,49.0,0.0,0.987651,0.88741,0,2700.0,2.7402
1440,40,36,0,49.0,5.0,0.986976,0.887278,0,2700.0,2.7392
1440,40,36,0,50.0,0.0,0.997362,0.924841,0,900.0,2.8212
1440,40,36,0,50.0,5.0,0.997261,0.925594,0,900.0,2.8189
1440,40,36,0,51.0,0.0,0.9965,0.918818,0,900.0,2.8928
1440,40,36,0,51.0,5.0,0.996348,0.92019,0,900.0,2.8918
1440,40,36,1,49.0,0.0,0.987732,0.88095,0,2700.0,2.748
1440,40,36,1,49.0,5.0,0.986913,0.876748,0,2700.0,2.736
1440,40,36,1,50.0,0.0,0.99574,0.922438,0,900.0,2.8223
1440,40,36,1,50.0,5.0,0.995096,0.921962,0,900.0,2.8258
1440,40,36,1,51.0,0.0,0.99576,0.916769,0,900.0,2.8856
1440,40,36,1,51.0,5.0,0.995403,0.918796,0,900.0,2.8966
1440,40,36,7,49.0,0.0,0.980945,0.838414,0,900.0,2.7407
1440,40,36,7,49.0,5.0,0.981059,0.838877,0,1800.0,2.7438
1440,40,36,7,50.0,0.0,0.993366,0.87552,0,900.0,2.8236
1440,40,36,7,50.0,5.0,0.993803,0.875796,0,900.0,2.8233
1440,40,36,7,51.0,0.0,0.992496,0.879669,0,900.0,2.8924
1440,40,36,7,51.0,5.0,0.992898,0.877751,0,900.0,2.8908
1440,40,36,10,49.0,0.0,0.971768,0.828518,0,1800.0,2.7399
1440,40,36,10,49.0,5.0,0.972284,0.83103,0,2700.0,2.7407
1440,40,36,10,50.0,0.0,0.989031,0.866142,0,900.0,2.8221
1440,40,36,10,50.0,5.0,0.98885,0.868575,0,900.0,2.8198
1440,40,36,10,51.0,0.0,0.987098,0.859094,0,900.0,2.8909
1440,40,36,10,51.0,5.0,0.986726,0.859588,0,900.0,2.8898
1440,40,36,13,49.0,0.0,0.945059,0.811185,0,2700.0,2.7391
1440,40,36,13,49.0,5.0,0.944797,0.811518,0,2700.0,2.7396
1440,40,36,13,50.0,0.0,0.973739,0.842359,0,1800.0,2.826
1440,40,36,13,50.0,5.0,0.972903,0.840988,0,1800.0,2.8227
1440,40,36,13,51.0,0.0,0.979936,0.842292,0,1800.0,2.891
1440,40,36,13,51.0,5.0,0.97951,0.841897,0,1800.0,2.8923
1440,40,36,20,49.0,0.0,0.938142,0.81394,0,3600.0,2.7421
1440,40,36,20,49.0,5.0,0.936405,0.813482,0,3600.0,2.7373
1440,40,36,20,50.0,0.0,0.955455,0.824399,0,1800.0,2.8191
1440,40,36,20,50.0,5.0,0.954656,0.827262,0,1800.0,2.8209
1440,40,36,20,51.0,0.0,0.968935,0.827441,0,1800.0,2.8918
1440,40,36,20,51.0,5.0,0.970003,0.829109,0,1800.0,2.8928
1440,40,36,27,49.0,0.0,0.975255,0.852485,0,1800.0,2.741
1440,40,36,27,49.0,5.0,0.975793,0.854174,0,1800.0,2.7435
1440,40,36,27,50.0,0.0,0.989957,0.876798,0,900.0,2.8231
1440,40,36,27,50.0,5.0,0.98984,0.877042,0,900.0,2.8238
1440,40,36,27,51.0,0.0,0.988379,0.865807,0,900.0,2.8909
1440,40,36,27,51.0,5.0,0.98847,0.8681,0,900.0,2.8923
1440,40,36,33,49.0,0.0,0.992611,0.880195,0,1800.0,2.7389
1440,40,36,33,49.0,5.0,0.993338,0.878922,0,1800.0,2.7398
1440,40,36,33,50.0,0.0,0.998307,0.918026,0,900.0,2.8268
1440,40,36,33,50.0,5.0,0.998402,0.915219,0,900.0,2.8219
1440,40,36,33,51.0,0.0,0.997793,0.912395,0,900.0,2.8936
1440,40,36,33,51.0,5.0,0.998038,0.912221,0,900.0,2.8898
1440,40,36,39,49.0,0.0,0.988007,0.884515,0,2700.0,2.7392
